coc_code,coc_name,state_code,poverty_rate,eviction_rate,eviction_filing_rate,median_household_income,median_gross_rent,rent_burden,median_property_value
mi-507,"portage, kalamazoo city & county coc",mi,14.865087719298245,4.477017543859649,15.466666666666667,48649.52631578947,755.561403508772,32.85087719298246,128880.35714285714
mi-508,"lansing, east lansing/ingham county coc",mi,15.71048780487805,5.5390243902439025,14.625487804878048,47424.82432432433,829.8493150684932,34.28356164383562,118288.73239436619
mi-509,washtenaw county coc,mi,9.8807,NA,NA,66801.29166666667,1114.8020833333333,30.734736842105264,222685.39325842698
mi-510,saginaw city & county coc,mi,16.741964285714285,7.413392857142857,9.136607142857143,42546.03571428572,711.2857142857143,34.816071428571426,84658.92857142857
mi-511,lenawee county coc,mi,10.91,2.944782608695652,7.24304347826087,48097.13043478261,766.4347826086956,31.92608695652174,110178.26086956522
mi-512,"grand traverse, antrim, leelanau counties coc",mi,7.646923076923077,1.0502564102564103,1.2651282051282051,51758.282051282054,812.9487179487179,29.48974358974359,177148.71794871794
mi-513,"marquette, alger counties coc",mi,11.80037037037037,2.264074074074074,2.7444444444444445,42587.48148148148,609.2592592592592,33.36666666666667,130562.96296296296
mi-514,battle creek/calhoun county coc,mi,16.757435897435897,9.626153846153846,13.094102564102563,41352.38461538462,710.6923076923077,33.53589743589744,91923.07692307692
mi-515,monroe city & county coc,mi,8.84025641025641,5.534102564102564,16.16948717948718,55846.76315789474,832.0263157894736,28.428947368421053,131536.84210526315
mi-516,"norton shores, muskegon city & county coc",mi,17.50547619047619,10.016666666666666,19.52952380952381,42468.5,723.2857142857143,34.411904761904765,93159.52380952382
mi-517,jackson city & county coc,mi,17.204473684210527,7.515789473684211,15.515,44497.89189189189,737.918918918919,32.486486486486484,104300
mi-518,livingston county coc,mi,4.174590163934426,0.6668852459016393,11.011147540983606,76305.0655737705,1073.4915254237287,30.086440677966102,191196.7213114754
mi-519,holland/ottawa county coc,mi,6.658727272727273,4.221818181818182,10.506727272727273,61395.2,851.5490196078431,29.25294117647059,158611.11111111112
mi-523,eaton county coc,mi,7.9817857142857145,3.2939285714285713,13.7675,56575.142857142855,785.8148148148148,30.055555555555557,131853.57142857142
mn-500,minneapolis/hennepin county coc,mn,10.636254180602007,0.8206020066889632,3.2879264214046824,68562.27424749164,1074.429054054054,29.994594594594595,241540.26845637584
mn-501,st. paul/ramsey county coc,mn,12.646496350364963,0.6518978102189781,3.2032846715328467,56466.88888888889,899.4962406015038,32.08880597014925,196667.40740740742
mn-502,rochester/southeast minnesota coc,mn,7.275172413793103,0.43557471264367814,1.5224137931034483,57632.14942528736,736.5114942528736,27.805172413793102,153664.36781609195
mn-503,"dakota, anoka, washington, scott, carver counties coc",mn,5.225036764705882,0.6103187250996016,2.8432270916334663,79433.05185185185,1120.8461538461538,29.861132075471698,228373.7037037037
mn-504,northeast minnesota coc,mn,8.736470588235294,0.3742105263157895,0.9715789473684211,48529.78787878788,703.6363636363636,29.572727272727274,155063.63636363635
mn-505,st. cloud/central minnesota coc,mn,7.562137931034483,0.7145588235294118,1.7550735294117648,57332.46206896552,816.4930555555555,28.410344827586208,173287.58620689655
mn-506,northwest minnesota coc,mn,8.620727272727272,0.3558181818181818,0.7041818181818181,50058.236363636366,633,27.44,125554.54545454546
mn-508,moorhead/west central minnesota coc,mn,6.808923076923077,0.4986153846153846,1.2353846153846153,54071.26153846154,670.2461538461539,27.844615384615384,164064.61538461538
mn-509,duluth/st. louis county coc,mn,12.43590909090909,0.5327272727272727,1.6792424242424242,48313.06060606061,719.7846153846153,30.153030303030302,142040
mn-511,southwest minnesota coc,mn,8.163146067415731,0.13879518072289157,0.7502409638554217,52194.10112359551,618.5393258426966,26.121348314606742,118984.26966292135
mo-500,st. louis county coc,mo,8.68467336683417,3.8185427135678394,6.492211055276382,67382.76381909547,997.876923076923,30.70507614213198,200516.58291457288
mo-501,st. louis city coc,mo,23.50367924528302,4.274811320754717,7.111603773584906,34088.1037735849,739.1981132075472,34.79150943396226,123151.45631067961
mo-503,"st. charles city & county, lincoln, warren counties coc",mo,5.707912087912088,3.2331868131868133,4.918021978021978,71004.63333333333,1017.1162790697674,28.665168539325844,186174.44444444444
mo-600,"springfield/greene, christian, webster counties coc",mo,14.175952380952381,2.2971052631578948,5.583815789473684,43848.392857142855,721.702380952381,30.65357142857143,126018.07228915663
mo-602,"joplin/jasper, newton counties coc",mo,12.194411764705883,1.9829411764705882,3.0005882352941176,42755.55882352941,689.4705882352941,28.944117647058825,107091.17647058824
mo-603,"st. joseph/andrew, buchanan, dekalb counties coc",mo,14.380645161290323,2.9106451612903226,3.9638709677419355,46850.67741935484,704.3225806451613,29.403225806451612,112641.93548387097
mo-604,"kansas city (mo&ks), independence, lee’s summit/jackson, wyandotte counties coc",mo,16.2013,4.912366666666666,8.1895,48700.574912891985,851.2127659574468,32.04539007092198,123891.98257839722
mo-606,missouri balance of state coc,mo,12.831391585760517,1.4984108527131783,2.4896511627906976,44451.722852512154,659.9022801302932,28.460389610389612,117381.178396072
ms-500,"jackson/rankin, madison counties coc",ms,18.063692307692307,5.2814678899082566,7.522752293577982,46698.13178294573,822.390243902439,33.008,123776.5625
ms-501,mississippi balance of state coc,ms,21.32767281105991,2.407486033519553,3.9550837988826815,35823.204176334104,657.2370892018779,32.306976744186045,90920.74592074592
ms-503,gulf port/gulf coast regional coc,ms,16.708453608247424,5.246333333333333,9.801,42302.572916666664,828.9375,31.772916666666667,125134.40860215054
mt-500,montana statewide coc,mt,10.683062730627306,0.72734375,1.329140625,47645.682835820895,709.0486891385768,27.660674157303372,189565.7894736842
nc-500,winston-salem/forsyth county coc,nc,17.021075268817203,5.67752688172043,13.777204301075269,48127.82795698925,789.5494505494505,32.56521739130435,158660.86956521738
nc-501,asheville/buncombe county coc,nc,11.980714285714285,2.2921428571428573,4.808392857142858,46810.07142857143,836.5178571428571,31.9125,219392.85714285713
nc-502,durham city & county coc,nc,15.9245,5.01,18.942666666666668,52357.51724137931,939.4310344827586,31.26896551724138,185212.5
nc-503,north carolina balance of state coc,nc,14.597106460418562,3.7771577847439914,6.9707628004179725,44096.06451612903,746.1842592592593,30.9803324099723,140723.62790697673
nc-504,"greensboro, high point coc",nc,14.42142857142857,6.262941176470588,15.472436974789916,49798.50847457627,863.7948717948718,30.386440677966103,157418.64406779662
nc-505,charlotte/mecklenburg county coc,nc,13.555236051502146,5.249399141630901,14.995321888412017,62453.94782608696,1020.9469026548672,30.546521739130434,204270.86956521738
nc-506,"wilmington/brunswick, new hanover, pender counties coc",nc,12.71404255319149,2.8080851063829786,5.31095744680851,50421.944444444445,935.5795454545455,32.934831460674154,218656.66666666666
nc-507,raleigh/wake county coc,nc,8.54288770053476,2.9573262032085563,8.705347593582887,75342.5945945946,1032.5056818181818,28.576243093922653,258703.2786885246
nc-509,"gastonia/cleveland, gaston, lincoln counties coc",nc,14.139714285714286,4.323047619047619,10.63352380952381,45167.28571428572,718.7450980392157,32.13428571428572,132647.61904761905
nc-511,fayetteville/cumberland county coc,nc,15.783676470588235,6.356617647058823,12.350441176470587,44222.34375,867.0625,31.7171875,128444.8275862069
nc-513,chapel hill/orange county coc,nc,8.10892857142857,1.5592857142857142,3.7189285714285716,65872.81481481482,982.0370370370371,32.56666666666666,325411.53846153844
nc-516,northwest north carolina coc,nc,14.7174,1.9098,2.899,37365.88,674.66,36.388,159810
nd-500,north dakota statewide coc,nd,7.746780487804878,NA,0.9110731707317073,58188.112195121954,670.0510204081633,23.868316831683167,139456.9306930693
ne-500,nebraska balance of state coc,ne,7.916194029850746,0.8112195121951219,1.0288617886178861,52662.71641791045,636.6992481203008,23.58609022556391,113322.09737827715
ne-501,"omaha, council bluffs coc",ne,11.063056768558951,3.0020524017467247,3.871877729257642,60645.41484716157,892.9732142857143,28.896444444444445,153001.3392857143
ne-502,lincoln coc,ne,12.596065573770492,2.0295081967213116,2.8862295081967213,50985.70175438596,754.5,30.12280701754386,139215.7894736842
nh-500,new hampshire balance of state coc,nh,5.794326923076923,1.4659090909090908,1.5081818181818183,67232.66183574879,1027.8682926829267,29.703883495145632,240493.68932038834
nh-501,manchester coc,nh,12.466,NA,NA,52932.8275862069,1009.2413793103449,31.010344827586206,205186.2068965517
nh-502,nashua/hillsborough county coc,nh,5.008392857142857,NA,NA,82439.53571428571,1207.6181818181817,29.956363636363637,251805.35714285713
nj-500,atlantic city & county coc,nj,13.457246376811595,0.002173913043478261,12.058115942028985,55566.6231884058,1116.1384615384616,35.596969696969694,239561.19402985074
nj-501,bergen county coc,nj,5.972234636871509,0.0027374301675977654,5.6891061452513965,94052.76536312849,1575.5058823529412,31.613142857142858,470594.4189944134
nj-502,burlington county coc,nj,4.928421052631579,0.009298245614035089,12.092368421052631,80537.73684210527,1307.392523364486,33.40934579439252,246305.4054054054
nj-503,"camden city & county/gloucester, cape may, cumberland counties coc",nj,9.669143968871595,0.002256809338521401,11.729221789883269,66404.35968379446,1084.5958333333333,33.97489711934156,220735.57312252963
nj-504,newark/essex county coc,nj,17.228190476190477,0.04023809523809524,19.163714285714285,62832.629807692305,1208.9024390243903,34.935121951219514,311861.87623762374
nj-506,"jersey city, bayonne/hudson county coc",nj,14.786144578313253,0.005,9.316626506024097,64189.70909090909,1311.4512195121952,30.3140243902439,353088.95705521473
nj-507,new brunswick/middlesex county coc,nj,6.583314285714286,0.005085714285714285,8.384457142857142,83500.77714285714,1384.4478527607362,31.94909090909091,326255.1724137931
nj-508,monmouth county coc,nj,6.182152777777778,0.005416666666666667,7.724166666666667,87929.87323943662,1466.3777777777777,34.91167883211679,413561.4285714286
nj-509,morris county coc,nj,3.3153,0.0044,4.2886,107026.76,1549.563829787234,30.189473684210526,461373
nj-510,lakewood township/ocean county coc,nj,7.199047619047619,0,9.103730158730158,67155.65853658537,1399.6806722689075,36.55206611570248,306252.0325203252
nj-511,paterson/passaic county coc,nj,16.01,0.0121,11.0536,61187.92929292929,1283.6526315789474,37.03298969072165,304359.1836734694
nj-512,salem county coc,nj,11.5275,0,13.5425,60115.208333333336,1031.75,35.854166666666664,178162.5
nj-513,somerset county coc,nj,3.8555882352941175,0.009411764705882354,6.529411764705882,106973.9705882353,1608.378787878788,30.078787878787878,428742.64705882355
nj-514,trenton/mercer county coc,nj,10.848701298701299,0.004545454545454545,13.855324675324676,76889.18421052632,1214.592105263158,32.790789473684214,295493.4210526316
nj-515,elizabeth/union county coc,nj,9.499537037037037,0.01138888888888889,10.035185185185185,76247.46296296296,1272.0673076923076,32.73679245283019,340605.55555555556
nj-516,"warren, sussex, hunterdon counties coc",nj,4.415555555555556,0.005,6.289666666666666,88003.54444444444,1300.965909090909,31.22247191011236,296608.8888888889
nm-500,albuquerque coc,nm,15.600826446280992,4.0291735537190085,5.301404958677686,49610.00826446281,885.7768595041322,32.921487603305785,194923.96694214875
nm-501,new mexico balance of state coc,nm,16.897407407407407,1.442,2.056243902439024,46598.17771883289,798.5552560646901,30.147184986595175,158908.9189189189
nv-500,las vegas/clark county coc,nv,13.173305954825462,3.279958932238193,5.69564681724846,54652.77823408624,1130.6460905349795,31.412962962962965,172774.32150313153
nv-501,"reno, sparks/washoe county coc",nv,10.5125,NA,NA,58739.74528301887,1125.867924528302,29.661320754716982,225349.03846153847
nv-502,nevada balance of state coc,nv,9.726022727272728,0.8532432432432433,3.7847297297297295,56525.50588235294,887.289156626506,26.98,181526.5060240964
ny-500,"rochester, irondequoit, greece/monroe county coc",ny,16.208489583333332,NA,NA,51287.69312169312,874.5769230769231,35.07608695652174,122143.85026737968
ny-501,"elmira/steuben, allegany, livingston, chemung, schuyler counties coc",ny,12.50964705882353,NA,NA,47184.16049382716,702.2962962962963,30.996296296296297,94885.18518518518
ny-503,albany city & county coc,ny,10.1528,0.09826666666666667,0.1004,61120.45945945946,974.0972222222222,29.933783783783785,197139.1891891892
ny-504,cattaraugus county coc,ny,14.376666666666667,0.07523809523809524,0.07523809523809524,42807.2,650.8,31.06,84150
ny-505,"syracuse, auburn/onondaga, oswego, cayuga counties coc",ny,14.202446808510638,0.2970212765957447,0.30234042553191487,53708.010695187164,792.8858695652174,31.0252688172043,121068.30054644808
ny-507,schenectady city & county coc,ny,11.93046511627907,0.21813953488372093,0.21813953488372093,59187.11627906977,874,32.562790697674416,158571.42857142858
ny-508,"buffalo, niagara falls/erie, niagara, orleans, genesee, wyoming counties coc",ny,12.779461077844312,0.23855263157894738,0.23855263157894738,50543.36923076923,736.483076923077,30.33876923076923,116232.92307692308
ny-510,ithaca/tompkins county coc,ny,9.344347826086956,0.04217391304347826,0.04217391304347826,50389.857142857145,1010.695652173913,35.14782608695652,220909.0909090909
ny-511,"binghamton, union town/broome, otsego, chenango, delaware, cortland, tioga counties coc",ny,11.37,0.07585365853658536,0.07585365853658536,47722.529411764706,715.7627118644068,30.965254237288136,114861.34453781512
ny-512,troy/rensselaer county coc,ny,10.869047619047619,NA,NA,60959.76190476191,870.3095238095239,29.504761904761903,173166.66666666666
ny-513,"wayne, ontario, seneca, yates counties coc",ny,8.713015873015873,0.21,0.21,53367.967741935485,760.6290322580645,30.35967741935484,125470.96774193548
ny-514,"jamestown, dunkirk/chautauqua county coc",ny,15.300285714285714,0.06085714285714286,0.06085714285714286,43369.514285714286,630.0857142857143,30.36857142857143,85571.42857142857
ny-516,clinton county coc,ny,11.721052631578948,0.11210526315789474,0.11210526315789474,50392.444444444445,758.6315789473684,31.2,122761.11111111111
ny-518,"utica, rome/oneida, madison counties coc",ny,13.19131868131868,0,0,49350.7294117647,743.1058823529412,30.290588235294116,112837.64705882352
ny-519,"columbia, greene counties coc",ny,8.06638888888889,0.12857142857142856,0.14333333333333334,57539.65714285714,916.2058823529412,33.511428571428574,211882.85714285713
ny-520,"franklin, essex counties coc",ny,9.697037037037036,NA,NA,49767.18518518518,732.0370370370371,29.918518518518518,130688.88888888889
ny-522,"jefferson, lewis, st. lawrence counties coc",ny,12.98327868852459,0.4373076923076923,0.4469230769230769,47877.754385964916,797.8771929824561,31.096491228070175,112764.28571428571
ny-523,"glens falls, saratoga springs/saratoga, washington, warren, hamilton counties coc",ny,6.826444444444444,0.1073972602739726,0.1073972602739726,63873.786516853936,953.625,28.803370786516854,207488.76404494382
ny-600,new york city coc,ny,16.067989833641406,4.1025331125827815,17.384031456953643,59282.870660960536,1355.61700095511,34.23670946267237,562402.1448671183
ny-601,poughkeepsie/dutchess county coc,ny,6.10253164556962,0.3268354430379747,0.33873417721518984,73486.67532467532,1213.3333333333333,34.84025974025974,273944.7368421053
ny-602,"newburgh, middletown/orange county coc",ny,10.474303797468353,0.21,0.21455696202531646,72075.67088607595,1253.7948717948718,34.973076923076924,258859.74025974027
ny-603,"nassau, suffolk counties coc",ny,4.62452736318408,NA,NA,98757.54013377926,1676.9120879120878,35.01073345259392,460044.3143812709
ny-604,"yonkers, mount vernon/westchester county coc",ny,7.2740625,1.46152466367713,1.4753363228699552,97481.17351598173,1608.1643192488264,31.99493087557604,521439.07906976744
ny-606,rockland county coc,ny,11.531230769230769,NA,NA,86053.53846153847,1412.4193548387098,36.6296875,419456.92307692306
ny-607,sullivan county coc,ny,11.63875,NA,NA,51310.708333333336,861.5833333333334,30.9125,165383.33333333334
ny-608,kingston/ulster county coc,ny,7.723829787234043,NA,NA,58498.02127659575,1027.8085106382978,36.274468085106385,219500
oh-500,cincinnati/hamilton county coc,oh,17.946188340807176,3.7465919282511213,7.209013452914798,50916.757847533634,786.954128440367,31.52217194570136,157285.3881278539
oh-501,toledo/lucas county coc,oh,22.33244094488189,4.828031496062992,9.349763779527558,41128.433070866144,700.0314960629921,32.90866141732283,94976.8
oh-502,cleveland/cuyahoga county coc,oh,19.12986577181208,3.411096196868009,6.76586129753915,45942.80316742082,806.045766590389,33.45831435079727,119047.38041002279
oh-503,columbus/franklin county coc,oh,16.199037800687286,4.56766323024055,7.342749140893471,54080.73356401384,891.4375,31.044982698961938,152086.57243816255
oh-504,youngstown/mahoning county coc,oh,20.259428571428572,3.94,6.772428571428572,38307.328571428574,653.6285714285714,32.27857142857143,80522.85714285714
oh-505,"dayton, kettering/montgomery county coc",oh,16.681688311688312,3.492792207792208,5.898766233766234,45922.38157894737,761.8013245033112,32.930065359477126,108059.21052631579
oh-506,akron/summit county coc,oh,15.082074074074074,3.9705925925925927,6.167037037037037,52021.474074074074,809.2727272727273,31.562121212121212,127408.88888888889
oh-507,ohio balance of state coc,oh,11.603658192090396,2.457400849858357,4.227740793201133,51359.38510638298,742.0876436781609,28.836695278969955,127782.70462633453
oh-508,"canton, massillon, alliance/stark county coc",oh,13.92732558139535,3.1840697674418603,5.35953488372093,47364.56976744186,690.5529411764705,28.674117647058825,113220.93023255814
ok-500,north central oklahoma coc,ok,12.601410256410256,2.174102564102564,4.06974358974359,44752.205128205125,684.0769230769231,27.146153846153847,100372.72727272728
ok-501,tulsa city & county coc,ok,13.933862433862434,5.694232804232804,10.614550264550264,53061.37037037037,865.8670212765958,29.33015873015873,138178.83597883597
ok-502,oklahoma city coc,ok,16.264153846153846,5.595384615384615,10.384564102564102,49558.16494845361,827.0430107526881,29.967553191489362,128210.81081081081
ok-503,oklahoma balance of state coc,ok,10.776723163841808,3.0369767441860467,5.560406976744186,52624.0395480226,771.5170454545455,26.712994350282486,118048
ok-504,norman/cleveland county coc,ok,10.886,3.8682222222222222,5.866666666666667,51944.25,829.7272727272727,30.988888888888887,143702.27272727274
ok-505,northeast oklahoma coc,ok,13.74646017699115,2.210353982300885,4.53716814159292,45728.33628318584,692.4821428571429,27.650442477876105,110284.9557522124
ok-506,southwest oklahoma regional coc,ok,14.661714285714286,1.3291666666666666,5.607291666666667,43754.778846153844,661.7692307692307,25.559615384615384,94249.01960784313
ok-507,southeastern oklahoma regional coc,ok,16.145531914893617,2.1175714285714284,3.8049645390070923,39463.035460992905,606.5714285714286,27.536428571428573,85272.14285714286
or-500,"eugene, springfield/lane county coc",or,13.07732558139535,1.3334883720930233,2.508604651162791,46655.104651162794,895.635294117647,33.830232558139535,230143.02325581395
or-501,"portland, gresham/multnomah county coc",or,11.256608187134503,1.09046783625731,3.3000584795321637,59732.41176470588,1053.585798816568,33.29529411764706,311804.1176470588
or-502,"medford, ashland/jackson county coc",or,14.587560975609756,1.388780487804878,3.509512195121951,44511.829268292684,914.7560975609756,35.8780487804878,226997.56097560975
or-503,central oregon coc,or,11.303529411764705,0.8564705882352941,2.2691176470588235,51070.82352941176,951.6470588235294,31.020588235294117,241358.82352941178
or-505,oregon balance of state coc,or,12.912083333333333,1.1061379310344828,2.721103448275862,46067.84516129032,800.3548387096774,31.67290322580645,196661.48867313916
or-506,"hillsboro, beaverton/washington county coc",or,9.071730769230768,0.7511538461538462,3.0641346153846154,68752.17307692308,1103.9038461538462,30.791346153846153,291332.03883495147
or-507,clackamas county coc,or,6.524875,0.796,1.28575,70185.2375,1139.4,30.55125,309029.11392405065
pa-500,philadelphia coc,pa,20.021536458333333,6.3121875,12.898203125,42110.745989304814,953.6648793565683,35.9,177032.43243243243
pa-501,harrisburg/dauphin county coc,pa,11.483230769230769,1.9504615384615385,10.352307692307692,53420.846153846156,855.234375,29.178125,148967.6923076923
pa-502,"upper darby, chester, haverford/delaware county coc",pa,8.885347222222222,1.6094444444444445,6.455763888888889,69125.24475524476,1094.36690647482,33.427142857142854,230139.4366197183
pa-503,"wilkes-barre, hazleton/luzerne county coc",pa,13.140384615384615,2.266346153846154,3.229423076923077,46140.49514563107,728.1844660194175,29.190291262135922,117064.07766990291
pa-504,"lower merion, norristown, abington/montgomery county coc",pa,4.8676303317535545,0.9918957345971564,3.5822274881516587,84624.25714285714,1248.6548223350253,30.78390243902439,305177.5119617225
pa-505,chester county coc,pa,5.081896551724138,3.5879310344827586,11.535431034482759,90440.31304347827,1294.5462962962963,30.86842105263158,334494.7826086957
pa-506,reading/berks county coc,pa,13.907666666666668,3.02,6.035111111111111,54057.2,887.5280898876405,31.955555555555556,145688.88888888888
pa-508,scranton/lackawanna county coc,pa,11.584406779661016,1.9989830508474578,3.2664406779661017,46616.13559322034,745.4067796610169,29.916949152542372,133606.77966101695
pa-509,eastern pennsylvania coc,pa,9.743034965034965,1.297062937062937,3.83420979020979,52204.323488045,816.6875,29.474504249291783,152570.0284090909
pa-510,lancaster city & county coc,pa,8.72561224489796,0.7704081632653061,3.970408163265306,57657.244897959186,950.3571428571429,31.35,183419.38775510204
pa-511,"bristol, bensalem/bucks county coc",pa,4.5003496503496505,0.9962937062937063,5.194895104895105,83088.71830985915,1256.0916030534352,32.31764705882353,326840.8450704225
pa-512,york city & county coc,pa,11.107222222222223,1.2429999999999999,8.847777777777777,57573.822222222225,864.9775280898876,30.476404494382024,161446.06741573033
pa-600,"pittsburgh, mckeesport, penn hills/allegheny county coc",pa,12.037885572139304,1.304776119402985,4.654477611940298,53177.86923076923,828.7402597402597,30.01498708010336,131799.47916666666
pa-601,western pennsylvania coc,pa,10.430611814345992,1.2555696202531645,2.701054852320675,48426.558139534885,663.651804670913,27.97457627118644,114807.00636942674
pa-603,beaver county coc,pa,10.552156862745099,1.5737254901960784,3.853921568627451,49834.07843137255,675.12,27.942,112880.39215686274
pa-605,erie city & county coc,pa,15.079166666666666,1.840138888888889,4.720416666666667,46653.985714285714,713.0289855072464,30.38,110711.59420289854
ri-500,rhode island statewide coc,ri,11.02099173553719,2.8356277056277057,4.804675324675324,59125.270833333336,978.8601694915254,31.164435146443516,251566.80672268907
sc-500,charleston/low country coc,sc,12.227649769585254,7.35561320754717,15.4075,54110.85849056604,1045.7190476190476,32.16872037914692,243456.79611650485
sc-501,"greenville, anderson, spartanburg/upstate coc",sc,15.260059701492537,7.8027096774193545,15.440774193548387,44400.7874251497,725.9030303030303,30.765868263473052,128981.38138138138
sc-502,columbia/midlands coc,sc,14.595861027190333,8.845207547169812,18.932,47760.049689440995,808.0470219435737,31.75745341614907,135966.66666666666
sc-503,"myrtle beach, sumter city & county coc",sc,16.911363636363635,8.735497382198952,15.722041884816754,39313.29439252336,726.0096153846154,32.855450236966824,120016.9014084507
sd-500,south dakota statewide coc,sd,9.942785388127854,NA,0.4857487922705314,52129.995433789954,641.1302325581395,24.671296296296298,129078.24074074074
tn-500,chattanooga/southeast tennessee coc,tn,15.2294,1.5549333333333333,4.231066666666667,44781.35810810811,725.6081081081081,30.814864864864866,140407.48299319728
tn-501,memphis/shelby county coc,tn,20.322217194570136,8.627466063348416,22.57601809954751,46481.875,914.0607476635514,35.545833333333334,126132.38095238095
tn-502,knoxville/knox county coc,tn,12.930267857142857,2.3616964285714284,4.145982142857143,54844.972727272725,847.5555555555555,29.40183486238532,169894.54545454544
tn-503,central tennessee coc,tn,10.740871369294606,1.8427439024390244,2.977378048780488,57150.8410041841,882.4588744588744,30.28497854077253,177640.33613445377
tn-504,nashville-davidson county coc,tn,15.145962732919255,3.1585093167701865,7.096211180124223,51949.854430379746,933.3051948051948,30.741290322580646,199868.58974358975
tn-506,upper cumberland coc,tn,14.97875,1.4805154639175258,1.9678350515463918,41209.15833333333,657.4333333333333,30.444166666666668,126639.16666666667
tn-507,jackson/west tennessee coc,tn,15.347213114754098,0.3353125,0.3634375,40375.530726256984,647.1229050279329,30.18603351955307,104505.05617977527
tn-509,appalachian regional coc,tn,15.234237288135594,2.4135789473684213,3.292736842105263,38387.17094017094,611.4956521739131,30.61965811965812,119713.67521367522
tn-510,murfreesboro/rutherford county coc,tn,9.32326530612245,NA,NA,58525.645833333336,976.8958333333334,28.18958333333333,164658.33333333334
tn-512,"morristown/blount, sevier, campbell, cocke counties coc",tn,14.277816901408451,1.2217647058823529,1.6710588235294117,41021.77205882353,668.6102941176471,30.78308823529412,132048.5294117647
tx-500,san antonio/bexar county coc,tx,14.953010752688172,4.016559139784946,5.407016129032258,55014.15217391304,962.1208791208791,30.59315068493151,141821.21212121213
tx-503,austin/travis county coc,tx,12.691038961038961,1.0614285714285714,1.170909090909091,67089.91666666667,1150.8318584070796,30.516228070175437,267450.6787330317
tx-600,"dallas city & county, irving coc",tx,13.647482710926694,1.5973997233748272,7.756804979253112,66574.98335644937,1116.8846694796061,30.20196905766526,202302.6049204052
tx-601,"fort worth, arlington/tarrant county coc",tx,13.628230563002681,3.5373190348525467,7.933592493297587,61196.68817204301,1043.9645776566758,30.874386920980925,150307.8563685637
tx-603,el paso city & county coc,tx,22.125217391304346,0.255527950310559,0.4611801242236025,41743.79375,780.3144654088051,30.96012658227848,112545.80645161291
tx-604,waco/mclennan county coc,tx,16.258555555555557,1.4527777777777777,2.3293333333333335,42486.329545454544,742.5454545454545,30.192045454545454,96098.85057471265
tx-607,texas balance of state coc,tx,15.0735323840147,2.031108476585655,3.1450088915234145,50043.51424567959,815.912155745489,29.336577338975083,114474.05482041588
tx-611,amarillo coc,tx,14.918627450980392,NA,NA,48293.18,798.24,29.66,115489.13043478261
tx-624,"wichita falls/wise, palo pinto, wichita, archer counties coc",tx,13.571777777777777,0.08264705882352942,1.35,46426.93258426966,704.5730337078652,27.528089887640448,90051.72413793103
tx-700,"houston, pasadena, conroe/harris, fort bend, montgomery counties coc",tx,15.38313043478261,2.574836956521739,4.84595652173913,63155.04257641921,1056.4279379157429,30.08125689084895,177744.6938547486
tx-701,"bryan, college station/brazos valley coc",tx,15.508472222222222,0.4373611111111111,1.9861111111111112,46093.77142857143,832.0882352941177,32.04,135867.16417910447
ut-500,salt lake city & county coc,ut,9.5818779342723,1.1154460093896714,2.586995305164319,66093.5260663507,1095.598086124402,29.84691943127962,251125.7142857143
ut-503,utah balance of state coc,ut,10.039350649350649,0.6365367965367965,1.9647619047619047,57956.9,863.9066666666666,27.600877192982455,188942.0353982301
ut-504,provo/mountainland coc,ut,10.456666666666667,0.3498611111111111,1.1597916666666668,68543.40559440559,1106.942857142857,30.22340425531915,266425.1798561151
va-500,"richmond/henrico, chesterfield, hanover counties coc",va,9.94325,12.328875,38.24554166666667,64726.94979079498,1069.3491379310344,30.95793991416309,229410.59322033898
va-501,"norfolk/chesapeake, suffolk, isle of wight, southampton counties coc",va,12.27830303030303,8.317454545454545,22.886060606060607,57159.45625,1111.377358490566,33.439375,227625.8064516129
va-502,"roanoke city & county, salem coc",va,11.024920634920635,4.756491228070176,7.4149122807017545,50835.53968253968,791.6774193548387,28.3984126984127,160714.51612903227
va-503,virginia beach coc,va,6.672,6.8259,16.9791,72287.51515151515,1434.9795918367347,31.739795918367346,283366.6666666667
va-504,charlottesville coc,va,10.9588,1.872340425531915,5.37468085106383,61102.72,1018.2083333333334,31.254,281616.32653061225
va-505,"newport news, hampton/virginia peninsula coc",va,11.956944444444444,8.822886597938144,29.034226804123712,58624.57009345794,1126.212962962963,32.53981481481482,217725.48039215687
va-507,portsmouth coc,va,16.823225806451614,14.768709677419356,31.064193548387095,43747.96666666667,991.8333333333334,33.943333333333335,165543.33333333334
va-508,lynchburg coc,va,12.159,3.75875,7.99475,47474.65517241379,753.542372881356,32.14333333333333,160979.3103448276
va-513,"harrisonburg, winchester/western virginia coc",va,8.588513513513513,2.444920634920635,5.383809523809524,55710.81081081081,897.2083333333334,29.369444444444444,213666.2162162162
va-514,"fredericksburg/spotsylvania, stafford counties coc",va,5.7076,4.944,11.140533333333334,82813.4,1395.5833333333333,30.482191780821918,271600
va-521,virginia balance of state coc,va,12.314237288135594,3.4411491442542785,6.685110024449878,44533.6290726817,732.6161616161617,30.946984924623116,151468.5138539043
va-600,arlington county coc,va,5.614406779661017,0.8105084745762712,2.4084745762711863,114332.9649122807,1917.0877192982457,26.566666666666666,585941.8181818182
va-601,fairfax county coc,va,3.900526315789474,1.6295736434108528,3.845232558139535,123398.55133079848,2017.7777777777778,28.802371541501977,514419.30501930503
